id,path,line_number
nmnhinvertebratezoology_292177,metadata/objects/NMNHINV/b4.txt.bz2,6531
nmnhinvertebratezoology_116775,metadata/objects/NMNHINV/94.txt.bz2,1472
nmnhinvertebratezoology_122889,metadata/objects/NMNHINV/bb.txt.bz2,6734
nmnhinvertebratezoology_144590,metadata/objects/NMNHINV/b1.txt.bz2,7263
nmnhinvertebratezoology_249144,metadata/objects/NMNHINV/ab.txt.bz2,6989
nmnhinvertebratezoology_212106,metadata/objects/NMNHINV/c2.txt.bz2,5826
nmnhinvertebratezoology_936566,metadata/objects/NMNHINV/ae.txt.bz2,7182
nmnhinvertebratezoology_292699,metadata/objects/NMNHINV/b9.txt.bz2,6594
nmnhinvertebratezoology_224820,metadata/objects/NMNHINV/a8.txt.bz2,7119
nmnhinvertebratezoology_936630,metadata/objects/NMNHINV/ad.txt.bz2,7295
nmnhinvertebratezoology_139062,metadata/objects/NMNHINV/aa.txt.bz2,7482
nmnhinvertebratezoology_247820,metadata/objects/NMNHINV/b0.txt.bz2,7255
nmnhinvertebratezoology_295794,metadata/objects/NMNHINV/b4.txt.bz2,6538
nmnhinvertebratezoology_124388,metadata/objects/NMNHINV/b8.txt.bz2,6824
nmnhinvertebratezoology_936574,metadata/objects/NMNHINV/ab.txt.bz2,7088
nmnhinvertebratezoology_210489,metadata/objects/NMNHINV/93.txt.bz2,2296
nmnhinvertebratezoology_116791,metadata/objects/NMNHINV/94.txt.bz2,1553
nmnhinvertebratezoology_139180,metadata/objects/NMNHINV/ad.txt.bz2,7395
nmnhinvertebratezoology_147893,metadata/objects/NMNHINV/aa.txt.bz2,7492
nmnhinvertebratezoology_264760,metadata/objects/NMNHINV/b0.txt.bz2,7261
nmnhinvertebratezoology_122673,metadata/objects/NMNHINV/b8.txt.bz2,6825
nmnhinvertebratezoology_585974,metadata/objects/NMNHINV/ab.txt.bz2,7138
nmnhinvertebratezoology_936742,metadata/objects/NMNHINV/b6.txt.bz2,7366
nmnhinvertebratezoology_911234,metadata/objects/NMNHINV/94.txt.bz2,1563
nmnhinvertebratezoology_600714,metadata/objects/NMNHINV/a8.txt.bz2,7301
nmnhinvertebratezoology_292785,metadata/objects/NMNHINV/bc.txt.bz2,6536
nmnhinvertebratezoology_176259,metadata/objects/NMNHINV/ad.txt.bz2,7418
nmnhinvertebratezoology_176249,metadata/objects/NMNHINV/aa.txt.bz2,7502
nmnhinvertebratezoology_125239,metadata/objects/NMNHINV/ab.txt.bz2,7192
nmnhinvertebratezoology_270646,metadata/objects/NMNHINV/90.txt.bz2,6333
nmnhinvertebratezoology_600711,metadata/objects/NMNHINV/b6.txt.bz2,7441
nmnhinvertebratezoology_77724,metadata/objects/NMNHINV/c3.txt.bz2,6122
nmnhinvertebratezoology_158222,metadata/objects/NMNHINV/b6.txt.bz2,7499
nmnhinvertebratezoology_159551,metadata/objects/NMNHINV/b5.txt.bz2,6796
nmnhinvertebratezoology_936758,metadata/objects/NMNHINV/b0.txt.bz2,7372
nmnhinvertebratezoology_159613,metadata/objects/NMNHINV/bc.txt.bz2,6538
nmnhinvertebratezoology_80032,metadata/objects/NMNHINV/c3.txt.bz2,6123
nmnhinvertebratezoology_170073,metadata/objects/NMNHINV/ab.txt.bz2,7214
nmnhinvertebratezoology_124134,metadata/objects/NMNHINV/b5.txt.bz2,6915
nmnhinvertebratezoology_295924,metadata/objects/NMNHINV/c0.txt.bz2,6781
nmnhinvertebratezoology_159574,metadata/objects/NMNHINV/c0.txt.bz2,6797
nmnhinvertebratezoology_296091,metadata/objects/NMNHINV/b3.txt.bz2,6613
nmnhinvertebratezoology_89844,metadata/objects/NMNHINV/b8.txt.bz2,6978
nmnhinvertebratezoology_139175,metadata/objects/NMNHINV/b0.txt.bz2,7481
nmnhinvertebratezoology_291390,metadata/objects/NMNHINV/bc.txt.bz2,6562
nmnhinvertebratezoology_159530,metadata/objects/NMNHINV/b5.txt.bz2,6924
nmnhinvertebratezoology_252673,metadata/objects/NMNHINV/bb.txt.bz2,7205
nmnhinvertebratezoology_116652,metadata/objects/NMNHINV/98.txt.bz2,1499
nmnhinvertebratezoology_116752,metadata/objects/NMNHINV/98.txt.bz2,1501
nmnhinvertebratezoology_295939,metadata/objects/NMNHINV/b3.txt.bz2,6616
nmnhinvertebratezoology_139455,metadata/objects/NMNHINV/b0.txt.bz2,7485
nmnhinvertebratezoology_167776,metadata/objects/NMNHINV/d7.txt.bz2,415
nmnhinvertebratezoology_264815,metadata/objects/NMNHINV/bd.txt.bz2,7158
nmnhinvertebratezoology_291405,metadata/objects/NMNHINV/cf.txt.bz2,5373
nmnhinvertebratezoology_294329,metadata/objects/NMNHINV/b7.txt.bz2,6762
nmnhinvertebratezoology_124206,metadata/objects/NMNHINV/b3.txt.bz2,6726
nmnhinvertebratezoology_141108,metadata/objects/NMNHINV/b0.txt.bz2,7486
nmnhinvertebratezoology_125247,metadata/objects/NMNHINV/dd.txt.bz2,282
nmnhinvertebratezoology_271904,metadata/objects/NMNHINV/c8.txt.bz2,6244
nmnhinvertebratezoology_278448,metadata/objects/NMNHINV/bd.txt.bz2,7160
nmnhinvertebratezoology_165248,metadata/objects/NMNHINV/b0.txt.bz2,7502
nmnhinvertebratezoology_159583,metadata/objects/NMNHINV/be.txt.bz2,6659
nmnhinvertebratezoology_139643,metadata/objects/NMNHINV/bb.txt.bz2,7426
nmnhinvertebratezoology_936705,metadata/objects/NMNHINV/bd.txt.bz2,7271
nmnhinvertebratezoology_281621,metadata/objects/NMNHINV/c9.txt.bz2,6211
nmnhinvertebratezoology_137773,metadata/objects/NMNHINV/dc.txt.bz2,82
nmnhinvertebratezoology_600710,metadata/objects/NMNHINV/b8.txt.bz2,7492
nmnhinvertebratezoology_936550,metadata/objects/NMNHINV/b4.txt.bz2,7129
nmnhinvertebratezoology_224382,metadata/objects/NMNHINV/b5.txt.bz2,7305
nmnhinvertebratezoology_122669,metadata/objects/NMNHINV/c8.txt.bz2,6542
nmnhinvertebratezoology_294575,metadata/objects/NMNHINV/c2.txt.bz2,6700
nmnhinvertebratezoology_293016,metadata/objects/NMNHINV/c2.txt.bz2,6702
nmnhinvertebratezoology_295851,metadata/objects/NMNHINV/bf.txt.bz2,6651
nmnhinvertebratezoology_224245,metadata/objects/NMNHINV/b3.txt.bz2,7103
nmnhinvertebratezoology_176262,metadata/objects/NMNHINV/bd.txt.bz2,7427
nmnhinvertebratezoology_139041,metadata/objects/NMNHINV/b8.txt.bz2,7541
nmnhinvertebratezoology_248084,metadata/objects/NMNHINV/b5.txt.bz2,7315
nmnhinvertebratezoology_159573,metadata/objects/NMNHINV/c8.txt.bz2,6550
nmnhinvertebratezoology_294125,metadata/objects/NMNHINV/c9.txt.bz2,6506
nmnhinvertebratezoology_116295,metadata/objects/NMNHINV/dd.txt.bz2,558
nmnhinvertebratezoology_936713,metadata/objects/NMNHINV/bc.txt.bz2,7158
nmnhinvertebratezoology_253380,metadata/objects/NMNHINV/ce.txt.bz2,6040
nmnhinvertebratezoology_139173,metadata/objects/NMNHINV/b4.txt.bz2,7247
nmnhinvertebratezoology_224062,metadata/objects/NMNHINV/b7.txt.bz2,7214
nmnhinvertebratezoology_291487,metadata/objects/NMNHINV/c3.txt.bz2,6765
nmnhinvertebratezoology_936653,metadata/objects/NMNHINV/c0.txt.bz2,7319
nmnhinvertebratezoology_247783,metadata/objects/NMNHINV/90.txt.bz2,7131
nmnhinvertebratezoology_264732,metadata/objects/NMNHINV/90.txt.bz2,7134
nmnhinvertebratezoology_139659,metadata/objects/NMNHINV/bc.txt.bz2,7263
nmnhinvertebratezoology_248282,metadata/objects/NMNHINV/be.txt.bz2,7061
nmnhinvertebratezoology_255630,metadata/objects/NMNHINV/b7.txt.bz2,7226
nmnhinvertebratezoology_264014,metadata/objects/NMNHINV/c1.txt.bz2,7251
nmnhinvertebratezoology_116674,metadata/objects/NMNHINV/db.txt.bz2,653
nmnhinvertebratezoology_936647,metadata/objects/NMNHINV/b3.txt.bz2,7237
nmnhinvertebratezoology_139573,metadata/objects/NMNHINV/b8.txt.bz2,7542
nmnhinvertebratezoology_139111,metadata/objects/NMNHINV/c0.txt.bz2,7433
nmnhinvertebratezoology_253320,metadata/objects/NMNHINV/cc.txt.bz2,6009
nmnhinvertebratezoology_253337,metadata/objects/NMNHINV/cf.txt.bz2,6016
nmnhinvertebratezoology_212083,metadata/objects/NMNHINV/d9.txt.bz2,638
nmnhinvertebratezoology_253325,metadata/objects/NMNHINV/c5.txt.bz2,6395
nmnhinvertebratezoology_159547,metadata/objects/NMNHINV/c3.txt.bz2,6880
nmnhinvertebratezoology_176264,metadata/objects/NMNHINV/bc.txt.bz2,7285
nmnhinvertebratezoology_264727,metadata/objects/NMNHINV/be.txt.bz2,7063
nmnhinvertebratezoology_119690,metadata/objects/NMNHINV/da.txt.bz2,1027
nmnhinvertebratezoology_136940,metadata/objects/NMNHINV/b5.txt.bz2,7543
nmnhinvertebratezoology_116789,metadata/objects/NMNHINV/df.txt.bz2,607
nmnhinvertebratezoology_15347787,metadata/objects/NMNHINV/ce.txt.bz2,6274
nmnhinvertebratezoology_200875,metadata/objects/NMNHINV/b3.txt.bz2,7400
nmnhinvertebratezoology_176327,metadata/objects/NMNHINV/b8.txt.bz2,7564
nmnhinvertebratezoology_123151,metadata/objects/NMNHINV/c7.txt.bz2,6660
nmnhinvertebratezoology_116762,metadata/objects/NMNHINV/d9.txt.bz2,656
nmnhinvertebratezoology_261517,metadata/objects/NMNHINV/c5.txt.bz2,6396
nmnhinvertebratezoology_116285,metadata/objects/NMNHINV/dc.txt.bz2,608
nmnhinvertebratezoology_224319,metadata/objects/NMNHINV/c2.txt.bz2,7208
nmnhinvertebratezoology_294672,metadata/objects/NMNHINV/d0.txt.bz2,6540
nmnhinvertebratezoology_280243,metadata/objects/NMNHINV/be.txt.bz2,7069
nmnhinvertebratezoology_119286,metadata/objects/NMNHINV/c1.txt.bz2,7459
nmnhinvertebratezoology_116431,metadata/objects/NMNHINV/9c.txt.bz2,1550
nmnhinvertebratezoology_248281,metadata/objects/NMNHINV/bf.txt.bz2,7116
nmnhinvertebratezoology_10474382,metadata/objects/NMNHINV/9b.txt.bz2,1558
nmnhinvertebratezoology_119308,metadata/objects/NMNHINV/90.txt.bz2,7346
nmnhinvertebratezoology_116640,metadata/objects/NMNHINV/de.txt.bz2,611
nmnhinvertebratezoology_116738,metadata/objects/NMNHINV/de.txt.bz2,612
nmnhinvertebratezoology_291711,metadata/objects/NMNHINV/c7.txt.bz2,6661
nmnhinvertebratezoology_116403,metadata/objects/NMNHINV/9a.txt.bz2,1527
nmnhinvertebratezoology_936543,metadata/objects/NMNHINV/c9.txt.bz2,7110
nmnhinvertebratezoology_261185,metadata/objects/NMNHINV/bf.txt.bz2,7119
nmnhinvertebratezoology_116794,metadata/objects/NMNHINV/dc.txt.bz2,629
nmnhinvertebratezoology_261919,metadata/objects/NMNHINV/c2.txt.bz2,7218
nmnhinvertebratezoology_264068,metadata/objects/NMNHINV/cf.txt.bz2,6275
nmnhinvertebratezoology_264812,metadata/objects/NMNHINV/cf.txt.bz2,6322
nmnhinvertebratezoology_49602,metadata/objects/NMNHINV/96.txt.bz2,2751
nmnhinvertebratezoology_139631,metadata/objects/NMNHINV/b7.txt.bz2,7471
nmnhinvertebratezoology_291861,metadata/objects/NMNHINV/c7.txt.bz2,6664
nmnhinvertebratezoology_116644,metadata/objects/NMNHINV/9a.txt.bz2,1535
nmnhinvertebratezoology_137482,metadata/objects/NMNHINV/d4.txt.bz2,71
nmnhinvertebratezoology_264766,metadata/objects/NMNHINV/bf.txt.bz2,7121
nmnhinvertebratezoology_936635,metadata/objects/NMNHINV/c8.txt.bz2,7131
nmnhinvertebratezoology_291225,metadata/objects/NMNHINV/ca.txt.bz2,6596
nmnhinvertebratezoology_224117,metadata/objects/NMNHINV/c3.txt.bz2,7267
nmnhinvertebratezoology_14103335,metadata/objects/NMNHINV/da.txt.bz2,1433
nmnhinvertebratezoology_293825,metadata/objects/NMNHINV/ce.txt.bz2,6661
nmnhinvertebratezoology_159539,metadata/objects/NMNHINV/d0.txt.bz2,6631
nmnhinvertebratezoology_291088,metadata/objects/NMNHINV/91.txt.bz2,6872
nmnhinvertebratezoology_123208,metadata/objects/NMNHINV/cb.txt.bz2,6635
nmnhinvertebratezoology_159534,metadata/objects/NMNHINV/c6.txt.bz2,6521
nmnhinvertebratezoology_293946,metadata/objects/NMNHINV/c5.txt.bz2,6691
nmnhinvertebratezoology_15019570,metadata/objects/NMNHINV/bf.txt.bz2,7247
nmnhinvertebratezoology_92940,metadata/objects/NMNHINV/c2.txt.bz2,7404
nmnhinvertebratezoology_144673,metadata/objects/NMNHINV/c2.txt.bz2,7438
nmnhinvertebratezoology_295557,metadata/objects/NMNHINV/ca.txt.bz2,6605
nmnhinvertebratezoology_252672,metadata/objects/NMNHINV/c3.txt.bz2,7278
nmnhinvertebratezoology_296132,metadata/objects/NMNHINV/ce.txt.bz2,6665
nmnhinvertebratezoology_291371,metadata/objects/NMNHINV/91.txt.bz2,6873
nmnhinvertebratezoology_176462,metadata/objects/NMNHINV/c8.txt.bz2,7274
nmnhinvertebratezoology_588127,metadata/objects/NMNHINV/bf.txt.bz2,7277
nmnhinvertebratezoology_291808,metadata/objects/NMNHINV/c4.txt.bz2,6542
nmnhinvertebratezoology_159578,metadata/objects/NMNHINV/cf.txt.bz2,6630
nmnhinvertebratezoology_293448,metadata/objects/NMNHINV/cc.txt.bz2,6608
nmnhinvertebratezoology_295968,metadata/objects/NMNHINV/ca.txt.bz2,6677
nmnhinvertebratezoology_159523,metadata/objects/NMNHINV/c5.txt.bz2,6814
nmnhinvertebratezoology_212110,metadata/objects/NMNHINV/dc.txt.bz2,1000
nmnhinvertebratezoology_50150,metadata/objects/NMNHINV/e2.txt.bz2,868
nmnhinvertebratezoology_119296,metadata/objects/NMNHINV/e5.txt.bz2,306
nmnhinvertebratezoology_159599,metadata/objects/NMNHINV/cf.txt.bz2,6797
nmnhinvertebratezoology_139653,metadata/objects/NMNHINV/bf.txt.bz2,7351
nmnhinvertebratezoology_147895,metadata/objects/NMNHINV/bf.txt.bz2,7360
nmnhinvertebratezoology_936541,metadata/objects/NMNHINV/c3.txt.bz2,7397
nmnhinvertebratezoology_159549,metadata/objects/NMNHINV/ca.txt.bz2,6700
nmnhinvertebratezoology_116723,metadata/objects/NMNHINV/d2.txt.bz2,606
nmnhinvertebratezoology_291622,metadata/objects/NMNHINV/91.txt.bz2,6973
nmnhinvertebratezoology_224689,metadata/objects/NMNHINV/cd.txt.bz2,7080
nmnhinvertebratezoology_14435892,metadata/objects/NMNHINV/e3.txt.bz2,539
nmnhinvertebratezoology_936727,metadata/objects/NMNHINV/d0.txt.bz2,7129
nmnhinvertebratezoology_159094,metadata/objects/NMNHINV/c4.txt.bz2,6651
nmnhinvertebratezoology_176247,metadata/objects/NMNHINV/bf.txt.bz2,7371
nmnhinvertebratezoology_125244,metadata/objects/NMNHINV/e2.txt.bz2,1010
nmnhinvertebratezoology_116679,metadata/objects/NMNHINV/9b.txt.bz2,2203
nmnhinvertebratezoology_159598,metadata/objects/NMNHINV/ca.txt.bz2,6738
nmnhinvertebratezoology_397877,metadata/objects/NMNHINV/d7.txt.bz2,2230
nmnhinvertebratezoology_119301,metadata/objects/NMNHINV/d0.txt.bz2,7236
nmnhinvertebratezoology_11906706,metadata/objects/NMNHINV/cd.txt.bz2,7181
nmnhinvertebratezoology_139387,metadata/objects/NMNHINV/c7.txt.bz2,7389
nmnhinvertebratezoology_139434,metadata/objects/NMNHINV/c7.txt.bz2,7392
nmnhinvertebratezoology_136934,metadata/objects/NMNHINV/c3.txt.bz2,7510
nmnhinvertebratezoology_936570,metadata/objects/NMNHINV/c6.txt.bz2,7052
nmnhinvertebratezoology_12053929,metadata/objects/NMNHINV/91.txt.bz2,7146
nmnhinvertebratezoology_264012,metadata/objects/NMNHINV/ce.txt.bz2,7143
nmnhinvertebratezoology_11448131,metadata/objects/NMNHINV/95.txt.bz2,3976
nmnhinvertebratezoology_138952,metadata/objects/NMNHINV/d0.txt.bz2,7249
nmnhinvertebratezoology_936738,metadata/objects/NMNHINV/cd.txt.bz2,7192
nmnhinvertebratezoology_224234,metadata/objects/NMNHINV/cc.txt.bz2,7070
nmnhinvertebratezoology_139255,metadata/objects/NMNHINV/c3.txt.bz2,7512
nmnhinvertebratezoology_14435878,metadata/objects/NMNHINV/c6.txt.bz2,7065
nmnhinvertebratezoology_116701,metadata/objects/NMNHINV/de.txt.bz2,1512
nmnhinvertebratezoology_205847,metadata/objects/NMNHINV/91.txt.bz2,7323
nmnhinvertebratezoology_936634,metadata/objects/NMNHINV/cd.txt.bz2,7193
nmnhinvertebratezoology_212088,metadata/objects/NMNHINV/9b.txt.bz2,2541
nmnhinvertebratezoology_14436006,metadata/objects/NMNHINV/cf.txt.bz2,7243
nmnhinvertebratezoology_127254,metadata/objects/NMNHINV/c6.txt.bz2,7155
nmnhinvertebratezoology_255480,metadata/objects/NMNHINV/91.txt.bz2,7340
nmnhinvertebratezoology_14435963,metadata/objects/NMNHINV/cd.txt.bz2,7202
nmnhinvertebratezoology_264707,metadata/objects/NMNHINV/ca.txt.bz2,7089
nmnhinvertebratezoology_194525,metadata/objects/NMNHINV/c5.txt.bz2,7440
nmnhinvertebratezoology_139484,metadata/objects/NMNHINV/ce.txt.bz2,7371
nmnhinvertebratezoology_13657636,metadata/objects/NMNHINV/d6.txt.bz2,971
nmnhinvertebratezoology_138841,metadata/objects/NMNHINV/cf.txt.bz2,7335
nmnhinvertebratezoology_144675,metadata/objects/NMNHINV/ce.txt.bz2,7375
nmnhinvertebratezoology_14435884,metadata/objects/NMNHINV/cd.txt.bz2,7203
nmnhinvertebratezoology_936755,metadata/objects/NMNHINV/91.txt.bz2,7472
nmnhinvertebratezoology_14957781,metadata/objects/NMNHINV/91.txt.bz2,7495
nmnhinvertebratezoology_210478,metadata/objects/NMNHINV/ef.txt.bz2,243
nmnhinvertebratezoology_144661,metadata/objects/NMNHINV/cd.txt.bz2,7332
nmnhinvertebratezoology_176246,metadata/objects/NMNHINV/cd.txt.bz2,7349
nmnhinvertebratezoology_136936,metadata/objects/NMNHINV/c4.txt.bz2,7266
nmnhinvertebratezoology_139530,metadata/objects/NMNHINV/91.txt.bz2,7590
nmnhinvertebratezoology_294209,metadata/objects/NMNHINV/92.txt.bz2,6778
nmnhinvertebratezoology_116422,metadata/objects/NMNHINV/e1.txt.bz2,1491
nmnhinvertebratezoology_116659,metadata/objects/NMNHINV/e1.txt.bz2,1499
nmnhinvertebratezoology_10741140,metadata/objects/NMNHINV/91.txt.bz2,7699
nmnhinvertebratezoology_139502,metadata/objects/NMNHINV/ca.txt.bz2,7323
nmnhinvertebratezoology_176334,metadata/objects/NMNHINV/ca.txt.bz2,7349
nmnhinvertebratezoology_116284,metadata/objects/NMNHINV/e4.txt.bz2,1612
nmnhinvertebratezoology_159576,metadata/objects/NMNHINV/d1.txt.bz2,6702
nmnhinvertebratezoology_116626,metadata/objects/NMNHINV/e4.txt.bz2,1620
nmnhinvertebratezoology_116700,metadata/objects/NMNHINV/d2.txt.bz2,1490
nmnhinvertebratezoology_212092,metadata/objects/NMNHINV/f2.txt.bz2,545
nmnhinvertebratezoology_293299,metadata/objects/NMNHINV/d1.txt.bz2,6778
nmnhinvertebratezoology_116667,metadata/objects/NMNHINV/e7.txt.bz2,1604
nmnhinvertebratezoology_248073,metadata/objects/NMNHINV/92.txt.bz2,7149
nmnhinvertebratezoology_210485,metadata/objects/NMNHINV/d9.txt.bz2,2312
nmnhinvertebratezoology_116795,metadata/objects/NMNHINV/e7.txt.bz2,1609
nmnhinvertebratezoology_936749,metadata/objects/NMNHINV/92.txt.bz2,7276
nmnhinvertebratezoology_116399,metadata/objects/NMNHINV/e3.txt.bz2,1609
nmnhinvertebratezoology_116706,metadata/objects/NMNHINV/e3.txt.bz2,1616
nmnhinvertebratezoology_49733,metadata/objects/NMNHINV/f3.txt.bz2,820
nmnhinvertebratezoology_116312,metadata/objects/NMNHINV/f4.txt.bz2,876
nmnhinvertebratezoology_212117,metadata/objects/NMNHINV/ee.txt.bz2,1014
nmnhinvertebratezoology_49708,metadata/objects/NMNHINV/f5.txt.bz2,743
nmnhinvertebratezoology_49659,metadata/objects/NMNHINV/9a.txt.bz2,3516
nmnhinvertebratezoology_116294,metadata/objects/NMNHINV/f0.txt.bz2,894
nmnhinvertebratezoology_116717,metadata/objects/NMNHINV/f0.txt.bz2,911
nmnhinvertebratezoology_117178,metadata/objects/NMNHINV/e3.txt.bz2,1634
nmnhinvertebratezoology_116776,metadata/objects/NMNHINV/f2.txt.bz2,858
nmnhinvertebratezoology_116787,metadata/objects/NMNHINV/f3.txt.bz2,872
nmnhinvertebratezoology_116396,metadata/objects/NMNHINV/f4.txt.bz2,878
nmnhinvertebratezoology_116666,metadata/objects/NMNHINV/f6.txt.bz2,843
nmnhinvertebratezoology_125234,metadata/objects/NMNHINV/92.txt.bz2,7388
nmnhinvertebratezoology_144772,metadata/objects/NMNHINV/92.txt.bz2,7399
nmnhinvertebratezoology_49624,metadata/objects/NMNHINV/98.txt.bz2,5258
nmnhinvertebratezoology_14435889,metadata/objects/NMNHINV/f0.txt.bz2,945
nmnhinvertebratezoology_224030,metadata/objects/NMNHINV/d1.txt.bz2,7176
nmnhinvertebratezoology_116430,metadata/objects/NMNHINV/f5.txt.bz2,869
nmnhinvertebratezoology_176330,metadata/objects/NMNHINV/92.txt.bz2,7417
nmnhinvertebratezoology_264703,metadata/objects/NMNHINV/d1.txt.bz2,7185
nmnhinvertebratezoology_212098,metadata/objects/NMNHINV/db.txt.bz2,3176
nmnhinvertebratezoology_116721,metadata/objects/NMNHINV/f7.txt.bz2,952
nmnhinvertebratezoology_49841,metadata/objects/NMNHINV/e4.txt.bz2,2260
nmnhinvertebratezoology_116300,metadata/objects/NMNHINV/f8.txt.bz2,843
nmnhinvertebratezoology_49845,metadata/objects/NMNHINV/e5.txt.bz2,2265
nmnhinvertebratezoology_292031,metadata/objects/NMNHINV/93.txt.bz2,6695
nmnhinvertebratezoology_116630,metadata/objects/NMNHINV/ed.txt.bz2,1588
nmnhinvertebratezoology_911747,metadata/objects/NMNHINV/ed.txt.bz2,1596
nmnhinvertebratezoology_116414,metadata/objects/NMNHINV/f8.txt.bz2,846
nmnhinvertebratezoology_138853,metadata/objects/NMNHINV/e8.txt.bz2,799
nmnhinvertebratezoology_119289,metadata/objects/NMNHINV/f2.txt.bz2,1274
nmnhinvertebratezoology_116676,metadata/objects/NMNHINV/ee.txt.bz2,1592
nmnhinvertebratezoology_116724,metadata/objects/NMNHINV/ee.txt.bz2,1593
nmnhinvertebratezoology_587355,metadata/objects/NMNHINV/9c.txt.bz2,5314
nmnhinvertebratezoology_14435925,metadata/objects/NMNHINV/93.txt.bz2,7270
nmnhinvertebratezoology_595109,metadata/objects/NMNHINV/93.txt.bz2,7326
nmnhinvertebratezoology_140508,metadata/objects/NMNHINV/93.txt.bz2,7378
nmnhinvertebratezoology_192166,metadata/objects/NMNHINV/f6.txt.bz2,1792
nmnhinvertebratezoology_116782,metadata/objects/NMNHINV/e8.txt.bz2,1557
nmnhinvertebratezoology_294349,metadata/objects/NMNHINV/95.txt.bz2,6744
nmnhinvertebratezoology_264821,metadata/objects/NMNHINV/98.txt.bz2,6499
nmnhinvertebratezoology_585198,metadata/objects/NMNHINV/d7.txt.bz2,5085
nmnhinvertebratezoology_116696,metadata/objects/NMNHINV/f4.txt.bz2,1920
nmnhinvertebratezoology_116639,metadata/objects/NMNHINV/dc.txt.bz2,4006
nmnhinvertebratezoology_601473,metadata/objects/NMNHINV/dd.txt.bz2,4938
nmnhinvertebratezoology_122644,metadata/objects/NMNHINV/97.txt.bz2,6732
nmnhinvertebratezoology_264708,metadata/objects/NMNHINV/94.txt.bz2,7205
nmnhinvertebratezoology_296129,metadata/objects/NMNHINV/96.txt.bz2,6700
nmnhinvertebratezoology_294661,metadata/objects/NMNHINV/97.txt.bz2,6733
nmnhinvertebratezoology_50086,metadata/objects/NMNHINV/ea.txt.bz2,973
nmnhinvertebratezoology_936710,metadata/objects/NMNHINV/94.txt.bz2,7309
nmnhinvertebratezoology_123373,metadata/objects/NMNHINV/97.txt.bz2,6838
nmnhinvertebratezoology_205036,metadata/objects/NMNHINV/95.txt.bz2,7221
nmnhinvertebratezoology_209257,metadata/objects/NMNHINV/95.txt.bz2,7228
nmnhinvertebratezoology_600715,metadata/objects/NMNHINV/94.txt.bz2,7371
nmnhinvertebratezoology_139577,metadata/objects/NMNHINV/94.txt.bz2,7413
nmnhinvertebratezoology_11284123,metadata/objects/NMNHINV/ed.txt.bz2,3005
nmnhinvertebratezoology_247818,metadata/objects/NMNHINV/98.txt.bz2,7036
nmnhinvertebratezoology_258979,metadata/objects/NMNHINV/95.txt.bz2,7240
nmnhinvertebratezoology_139417,metadata/objects/NMNHINV/94.txt.bz2,7415
nmnhinvertebratezoology_936760,metadata/objects/NMNHINV/98.txt.bz2,7154
nmnhinvertebratezoology_292134,metadata/objects/NMNHINV/9b.txt.bz2,6641
nmnhinvertebratezoology_14461369,metadata/objects/NMNHINV/d3.txt.bz2,4245
nmnhinvertebratezoology_936745,metadata/objects/NMNHINV/95.txt.bz2,7353
nmnhinvertebratezoology_22514,metadata/objects/NMNHINV/e8.txt.bz2,2197
nmnhinvertebratezoology_264013,metadata/objects/NMNHINV/97.txt.bz2,7211
nmnhinvertebratezoology_936752,metadata/objects/NMNHINV/98.txt.bz2,7155
nmnhinvertebratezoology_212089,metadata/objects/NMNHINV/f0.txt.bz2,2915
nmnhinvertebratezoology_291036,metadata/objects/NMNHINV/99.txt.bz2,6664
nmnhinvertebratezoology_89798,metadata/objects/NMNHINV/96.txt.bz2,7388
nmnhinvertebratezoology_911232,metadata/objects/NMNHINV/f6.txt.bz2,2768
nmnhinvertebratezoology_116417,metadata/objects/NMNHINV/ea.txt.bz2,1632
nmnhinvertebratezoology_125240,metadata/objects/NMNHINV/96.txt.bz2,7417
nmnhinvertebratezoology_49710,metadata/objects/NMNHINV/ed.txt.bz2,3318
nmnhinvertebratezoology_247819,metadata/objects/NMNHINV/9b.txt.bz2,7056
nmnhinvertebratezoology_116673,metadata/objects/NMNHINV/ea.txt.bz2,1645
nmnhinvertebratezoology_176326,metadata/objects/NMNHINV/96.txt.bz2,7452
nmnhinvertebratezoology_600712,metadata/objects/NMNHINV/97.txt.bz2,7384
nmnhinvertebratezoology_158223,metadata/objects/NMNHINV/97.txt.bz2,7457
nmnhinvertebratezoology_293100,metadata/objects/NMNHINV/d8.txt.bz2,6741
nmnhinvertebratezoology_49525,metadata/objects/NMNHINV/e8.txt.bz2,2576
nmnhinvertebratezoology_49707,metadata/objects/NMNHINV/f0.txt.bz2,3180
nmnhinvertebratezoology_119283,metadata/objects/NMNHINV/9b.txt.bz2,7247
nmnhinvertebratezoology_247787,metadata/objects/NMNHINV/99.txt.bz2,7171
nmnhinvertebratezoology_188331,metadata/objects/NMNHINV/e1.txt.bz2,5361
nmnhinvertebratezoology_264718,metadata/objects/NMNHINV/9c.txt.bz2,7090
nmnhinvertebratezoology_159545,metadata/objects/NMNHINV/d8.txt.bz2,6852
nmnhinvertebratezoology_159554,metadata/objects/NMNHINV/d8.txt.bz2,6853
nmnhinvertebratezoology_252656,metadata/objects/NMNHINV/df.txt.bz2,6526
nmnhinvertebratezoology_50089,metadata/objects/NMNHINV/f4.txt.bz2,3223
nmnhinvertebratezoology_936626,metadata/objects/NMNHINV/99.txt.bz2,7265
nmnhinvertebratezoology_936757,metadata/objects/NMNHINV/99.txt.bz2,7266
